Time, Date, Latitude, Longitude, Elevation, Speed (Knots), Angle, Fix, Quality, Satellites, Color Temp, Lux, R, G, B, C
7:32:21.0,9/21/2014,3407.7441N,11808.8935W,223.30,0.11,141.40,1,2,9,4277,90,103,114,76,305
7:32:22.0,9/21/2014,3407.7441N,11808.8925W,223.30,0.09,292.94,1,2,9,4196,108,120,134,87,355
7:32:23.0,9/21/2014,3407.7441N,11808.8925W,223.30,0.05,244.18,1,2,9,4171,108,121,134,87,356
7:32:24.0,9/21/2014,3407.7441N,11808.8925W,223.30,0.08,198.34,1,2,9,4196,108,120,134,87,355
7:32:25.0,9/21/2014,3407.7443N,11808.8925W,223.30,0.08,113.65,1,2,9,4171,108,121,134,87,355
7:32:26.0,9/21/2014,3407.7443N,11808.8925W,223.30,0.10,59.51,1,2,9,4171,108,121,134,87,356
7:32:27.0,9/21/2014,3407.7443N,11808.8925W,224.00,0.10,59.51,1,2,9,4171,108,121,134,87,356
7:32:27.0,9/21/2014,3407.7443N,11808.8925W,224.00,0.13,11.41,1,2,9,4171,108,121,134,87,356
7:32:28.0,9/21/2014,3407.7443N,11808.8925W,224.00,0.09,289.74,1,2,9,4171,108,121,134,87,356
7:32:29.0,9/21/2014,3407.7443N,11808.8925W,224.00,0.21,284.63,1,2,9,4171,108,121,134,87,356
7:32:30.0,9/21/2014,3407.7446N,11808.8925W,224.00,0.21,284.63,1,2,9,4171,108,121,134,87,356
7:32:30.0,9/21/2014,3407.7446N,11808.8925W,224.00,0.23,328.75,1,2,9,4171,108,121,134,87,356
7:32:31.0,9/21/2014,3407.7446N,11808.8925W,224.00,0.15,332.07,1,2,9,4171,108,121,134,87,356
7:32:32.0,9/21/2014,3407.7446N,11808.8925W,224.00,0.11,353.96,1,2,9,4171,108,121,134,87,356
7:32:33.0,9/21/2014,3407.7446N,11808.8925W,224.00,0.20,310.50,1,2,9,4171,108,121,134,87,356
7:32:34.0,9/21/2014,3407.7446N,11808.8925W,224.00,0.13,320.02,1,2,9,4171,108,121,134,87,356
7:32:35.0,9/21/2014,3407.7446N,11808.8925W,224.00,0.16,322.92,1,2,9,4171,108,121,134,87,356
7:32:36.0,9/21/2014,3407.7448N,11808.8925W,224.00,0.09,276.25,1,2,9,4171,108,121,134,87,355
7:32:37.0,9/21/2014,3407.7448N,11808.8925W,224.00,0.17,287.57,1,2,9,4171,108,121,134,87,356
7:32:38.0,9/21/2014,3407.7448N,11808.8925W,224.00,0.14,246.73,1,2,9,4171,108,121,134,87,355
7:32:39.0,9/21/2014,3407.7448N,11808.8925W,224.10,0.14,246.73,1,2,8,4171,108,121,134,87,356
7:32:39.0,9/21/2014,3407.7448N,11808.8925W,224.10,0.14,215.21,1,2,8,4171,108,121,134,87,356
7:32:40.0,9/21/2014,3407.7446N,11808.8925W,224.10,0.24,162.53,1,2,8,4171,108,121,134,87,356
7:32:41.0,9/21/2014,3407.7446N,11808.8925W,224.10,0.03,204.30,1,2,8,4171,108,121,134,87,356
7:32:42.0,9/21/2014,3407.7446N,11808.8925W,224.10,0.06,227.90,1,2,8,4171,108,121,134,87,355
7:32:43.0,9/21/2014,3407.7446N,11808.8925W,224.10,0.12,294.26,1,2,8,4196,108,120,134,87,355
7:32:44.0,9/21/2014,3407.7446N,11808.8925W,224.10,0.06,30.49,1,2,8,4196,108,120,134,87,355
7:32:45.0,9/21/2014,3407.7446N,11808.8925W,224.10,0.06,30.49,1,2,9,4196,108,120,134,87,355
7:32:45.0,9/21/2014,3407.7446N,11808.8925W,224.10,0.08,338.83,1,2,9,4196,108,120,134,87,355
7:32:46.0,9/21/2014,3407.7446N,11808.8925W,224.10,0.05,337.22,1,2,9,4171,108,121,134,87,355
7:32:47.0,9/21/2014,3407.7446N,11808.8925W,224.10,0.11,14.63,1,2,9,4171,108,121,134,87,355
7:32:48.0,9/21/2014,3407.7446N,11808.8925W,224.10,0.09,21.20,1,2,9,4171,108,121,134,87,356
7:32:49.0,9/21/2014,3407.7448N,11808.8925W,224.10,0.08,318.63,1,2,9,4171,108,121,134,87,356
7:32:50.0,9/21/2014,3407.7448N,11808.8925W,224.10,0.12,308.99,1,2,9,4171,108,121,134,87,356
7:32:51.0,9/21/2014,3407.7448N,11808.8925W,224.10,0.12,308.99,1,2,8,4171,108,121,134,87,355
7:32:51.0,9/21/2014,3407.7448N,11808.8925W,224.10,0.07,323.69,1,2,8,4171,108,121,134,87,355
7:32:52.0,9/21/2014,3407.7448N,11808.8925W,224.10,0.04,209.78,1,2,8,4196,108,120,134,87,355
7:32:53.0,9/21/2014,3407.7448N,11808.8925W,224.10,0.11,237.17,1,2,8,4196,108,120,134,87,355
7:32:54.0,9/21/2014,3407.7448N,11808.8925W,224.10,0.15,290.66,1,2,8,4171,108,121,134,87,356
7:32:55.0,9/21/2014,3407.7448N,11808.8925W,224.10,0.19,318.94,1,2,8,4196,108,120,134,87,355
7:32:56.0,9/21/2014,3407.7448N,11808.8925W,224.10,0.18,337.42,1,2,8,4171,108,121,134,87,355
7:32:57.0,9/21/2014,3407.7448N,11808.8925W,224.10,0.26,340.38,1,2,8,4171,108,121,134,87,356
7:32:58.0,9/21/2014,3407.7451N,11808.8925W,224.10,0.15,16.53,1,2,8,4196,108,120,134,87,355
7:32:59.0,9/21/2014,3407.7451N,11808.8925W,224.10,0.13,38.74,1,2,8,4171,108,121,134,87,355
7:33:0.0,9/21/2014,3407.7451N,11808.8925W,224.10,0.13,38.74,1,2,8,4196,108,120,134,87,355
7:33:0.0,9/21/2014,3407.7451N,11808.8925W,224.10,0.16,84.23,1,2,8,4196,108,120,134,87,355
7:33:1.0,9/21/2014,3407.7451N,11808.8925W,224.10,0.11,15.24,1,2,8,4171,108,121,134,87,356
7:33:2.0,9/21/2014,3407.7451N,11808.8925W,224.10,0.22,337.08,1,2,8,4171,108,121,134,87,356
7:33:3.0,9/21/2014,3407.7451N,11808.8925W,224.10,0.22,337.08,1,2,8,4171,108,121,134,87,356
7:33:3.0,9/21/2014,3407.7451N,11808.8925W,224.10,0.19,334.56,1,2,8,4171,108,121,134,87,356
7:33:4.0,9/21/2014,3407.7451N,11808.8925W,224.10,0.15,324.63,1,2,8,4171,108,121,134,87,356
7:33:5.0,9/21/2014,3407.7453N,11808.8925W,224.10,0.13,7.49,1,2,8,4171,108,121,134,87,356
7:33:6.0,9/21/2014,3407.7456N,11808.8925W,224.20,0.13,7.49,1,2,8,4171,108,121,134,87,356
7:33:6.0,9/21/2014,3407.7456N,11808.8925W,224.20,0.23,358.52,1,2,8,4171,108,121,134,87,356
7:33:7.0,9/21/2014,3407.7456N,11808.8925W,224.20,0.19,12.67,1,2,8,4171,108,121,134,87,356
7:33:8.0,9/21/2014,3407.7456N,11808.8935W,224.20,0.07,43.69,1,2,8,4171,108,121,134,87,356
7:33:9.0,9/21/2014,3407.7456N,11808.8935W,224.20,0.09,124.36,1,2,8,4171,108,121,134,87,356
7:33:10.0,9/21/2014,3407.7456N,11808.8925W,224.20,0.19,143.10,1,2,8,4171,108,121,134,87,356
7:33:11.0,9/21/2014,3407.7456N,11808.8925W,224.20,0.22,139.34,1,2,8,4171,108,121,134,87,356
7:33:12.0,9/21/2014,3407.7456N,11808.8925W,224.00,0.22,139.34,1,2,8,4165,110,121,135,87,356
7:33:12.0,9/21/2014,3407.7456N,11808.8925W,224.00,0.27,141.25,1,2,8,4171,108,121,134,87,356
7:33:13.0,9/21/2014,3407.7456N,11808.8925W,224.00,0.27,145.31,1,2,8,4165,110,121,135,87,356
7:33:14.0,9/21/2014,3407.7456N,11808.8925W,224.00,0.15,179.37,1,2,8,4196,108,120,134,87,355
7:33:15.0,9/21/2014,3407.7458N,11808.8925W,224.00,0.20,169.58,1,2,8,4152,109,120,134,86,354
7:33:16.0,9/21/2014,3407.7460N,11808.8925W,224.00,0.25,152.34,1,2,8,4190,110,120,135,87,356
7:33:17.0,9/21/2014,3407.7460N,11808.8916W,224.00,0.31,155.63,1,2,8,4165,110,121,135,87,357
7:33:18.0,9/21/2014,3407.7460N,11808.8916W,223.90,0.31,155.63,1,2,8,4165,110,121,135,87,357
7:33:18.0,9/21/2014,3407.7460N,11808.8916W,223.90,0.13,196.79,1,2,8,4165,110,121,135,87,357
7:33:19.0,9/21/2014,3407.7460N,11808.8925W,223.90,0.10,199.98,1,2,8,4165,110,121,135,87,357
7:33:20.0,9/21/2014,3407.7460N,11808.8925W,223.90,0.05,7.47,1,2,8,4165,110,121,135,87,356
7:33:21.0,9/21/2014,3407.7460N,11808.8925W,223.90,0.00,337.76,1,2,8,4165,110,121,135,87,357
7:33:22.0,9/21/2014,3407.7460N,11808.8925W,223.90,0.14,46.86,1,2,8,4165,110,121,135,87,357
7:33:23.0,9/21/2014,3407.7460N,11808.8916W,223.90,0.15,45.08,1,2,8,4165,110,121,135,87,357
7:33:24.0,9/21/2014,3407.7460N,11808.8916W,223.90,0.15,45.08,1,2,8,4165,110,121,135,87,357
7:33:24.0,9/21/2014,3407.7460N,11808.8916W,223.90,0.14,14.63,1,2,8,4165,110,121,135,87,356
7:33:25.0,9/21/2014,3407.7460N,11808.8916W,223.90,0.07,57.23,1,2,8,4165,110,121,135,87,356
7:33:26.0,9/21/2014,3407.7460N,11808.8916W,223.90,0.13,73.17,1,2,8,4101,108,119,132,84,349
7:33:27.0,9/21/2014,3407.7460N,11808.8916W,223.90,0.12,11.42,1,2,8,4127,109,121,134,86,356
7:33:28.0,9/21/2014,3407.7460N,11808.8916W,223.90,0.08,33.60,1,2,8,4165,110,121,135,87,357
7:33:29.0,9/21/2014,3407.7460N,11808.8916W,223.90,0.09,319.54,1,2,8,4165,110,121,135,87,357
7:33:30.0,9/21/2014,3407.7465N,11808.8916W,224.20,0.09,319.54,1,2,9,4165,110,121,135,87,357
7:33:30.0,9/21/2014,3407.7465N,11808.8916W,224.20,0.18,343.33,1,2,9,4165,110,121,135,87,357
7:33:31.0,9/21/2014,3407.7473N,11808.8906W,224.20,0.21,1.67,1,2,9,4165,110,121,135,87,357
7:33:32.0,9/21/2014,3407.7473N,11808.8906W,224.20,0.08,81.70,1,2,9,4165,110,121,135,87,357
7:33:33.0,9/21/2014,3407.7475N,11808.8896W,224.20,0.22,130.28,1,2,9,4165,110,121,135,87,356
7:33:34.0,9/21/2014,3407.7475N,11808.8896W,224.20,0.15,138.22,1,2,9,4165,110,121,135,87,356
7:33:35.0,9/21/2014,3407.7478N,11808.8896W,224.20,0.11,100.71,1,2,9,4165,110,121,135,87,357
7:33:36.0,9/21/2014,3407.7480N,11808.8896W,224.50,0.11,100.71,1,2,9,4165,110,121,135,87,357
7:33:36.0,9/21/2014,3407.7480N,11808.8896W,224.50,0.14,30.65,1,2,9,4165,110,121,135,87,357
7:33:37.0,9/21/2014,3407.7480N,11808.8896W,224.50,0.20,3.48,1,2,9,4165,110,121,135,87,357
7:33:38.0,9/21/2014,3407.7482N,11808.8896W,224.50,0.21,34.80,1,2,9,4165,110,121,135,87,356
7:33:39.0,9/21/2014,3407.7485N,11808.8886W,224.50,0.21,34.80,1,2,9,4253,92,105,116,77,311
7:33:39.0,9/21/2014,3407.7485N,11808.8886W,224.50,0.12,49.28,1,2,9,4714,78,77,96,65,250
7:33:40.0,9/21/2014,3407.7487N,11808.8886W,224.50,0.11,34.66,1,2,9,4732,79,78,97,66,254
7:33:41.0,9/21/2014,3407.7490N,11808.8886W,224.50,0.12,112.95,1,2,9,4714,78,77,96,65,252
7:33:42.0,9/21/2014,3407.7490N,11808.8886W,224.50,0.08,129.31,1,2,9,4714,78,77,96,65,250
7:33:43.0,9/21/2014,3407.7490N,11808.8876W,224.50,0.05,130.05,1,2,9,4776,77,76,95,65,249
7:33:44.0,9/21/2014,3407.7490N,11808.8876W,224.50,0.08,105.25,1,2,9,4776,77,76,95,65,249
7:33:45.0,9/21/2014,3407.7492N,11808.8876W,224.90,0.08,105.25,1,2,9,4776,77,76,95,65,249
7:33:45.0,9/21/2014,3407.7492N,11808.8876W,224.90,0.09,107.09,1,2,9,4714,78,77,96,65,251
7:33:46.0,9/21/2014,3407.7492N,11808.8876W,224.90,0.11,331.44,1,2,9,4714,78,77,96,65,251
7:33:47.0,9/21/2014,3407.7495N,11808.8876W,224.90,0.10,1.98,1,2,9,4714,78,77,96,65,250
7:33:48.0,9/21/2014,3407.7495N,11808.8876W,224.90,0.11,62.61,1,2,9,4676,78,78,96,65,252
7:33:49.0,9/21/2014,3407.7495N,11808.8876W,224.90,0.09,8.93,1,2,9,4635,80,80,98,66,256
7:33:50.0,9/21/2014,3407.7492N,11808.8876W,224.90,0.01,23.44,1,2,9,4653,80,81,99,67,260
7:33:51.0,9/21/2014,3407.7490N,11808.8876W,225.20,0.01,23.44,1,2,9,4633,81,83,100,68,263
7:33:51.0,9/21/2014,3407.7490N,11808.8876W,225.20,0.10,155.21,1,2,9,4653,80,81,99,67,260
7:33:52.0,9/21/2014,3407.7490N,11808.8876W,225.20,0.13,178.90,1,2,9,4633,81,83,100,68,264
7:33:53.0,9/21/2014,3407.7487N,11808.8876W,225.20,0.20,174.25,1,2,9,4595,82,85,102,69,268
7:33:54.0,9/21/2014,3407.7487N,11808.8876W,225.20,0.18,177.01,1,2,9,4560,82,86,102,69,269
7:33:55.0,9/21/2014,3407.7487N,11808.8876W,225.20,0.11,88.93,1,2,9,4508,83,87,103,69,272
7:33:56.0,9/21/2014,3407.7490N,11808.8876W,225.20,0.10,29.65,1,2,9,4543,84,86,103,69,271
7:33:57.0,9/21/2014,3407.7487N,11808.8876W,225.30,0.10,29.65,1,2,9,4560,82,86,102,69,269
7:33:57.0,9/21/2014,3407.7487N,11808.8876W,225.30,0.06,78.06,1,2,9,4508,83,87,103,69,272
7:33:58.0,9/21/2014,3407.7487N,11808.8876W,225.30,0.10,65.05,1,2,9,4543,84,86,103,69,271
7:33:59.0,9/21/2014,3407.7487N,11808.8876W,225.30,0.15,351.55,1,2,9,4633,81,83,100,68,263
7:34:0.0,9/21/2014,3407.7487N,11808.8876W,225.30,0.15,351.55,1,2,9,4614,82,83,101,68,265
7:34:0.0,9/21/2014,3407.7487N,11808.8876W,225.30,0.05,101.99,1,2,9,4578,82,84,101,68,265
7:34:1.0,9/21/2014,3407.7485N,11808.8876W,225.30,0.13,155.40,1,2,9,4633,81,83,100,68,264
7:34:2.0,9/21/2014,3407.7482N,11808.8886W,225.30,0.19,213.26,1,2,9,4633,81,83,100,68,264
7:34:3.0,9/21/2014,3407.7480N,11808.8886W,225.30,0.30,245.01,1,2,9,4633,81,83,100,68,264
7:34:4.0,9/21/2014,3407.7478N,11808.8886W,225.30,0.35,243.26,1,2,9,4490,84,89,104,70,275
7:34:5.0,9/21/2014,3407.7478N,11808.8886W,225.30,0.25,239.93,1,2,9,4507,84,90,105,71,279
7:34:6.0,9/21/2014,3407.7478N,11808.8886W,225.40,0.25,239.93,1,2,9,4490,84,89,104,70,277
7:34:6.0,9/21/2014,3407.7478N,11808.8886W,225.40,0.17,257.49,1,2,9,4507,84,90,105,71,278
7:34:7.0,9/21/2014,3407.7478N,11808.8896W,225.40,0.21,234.76,1,2,9,4424,85,92,106,71,282
7:34:8.0,9/21/2014,3407.7478N,11808.8896W,225.40,0.30,211.16,1,2,9,4362,87,98,110,74,295
7:34:9.0,9/21/2014,3407.7475N,11808.8896W,225.40,0.20,214.10,1,2,9,4319,89,102,113,76,303
7:34:10.0,9/21/2014,3407.7475N,11808.8896W,225.40,0.09,227.81,1,2,9,4319,89,102,113,76,304
7:34:11.0,9/21/2014,3407.7475N,11808.8896W,225.40,0.13,132.16,1,2,9,4319,89,102,113,76,303
7:34:12.0,9/21/2014,3407.7475N,11808.8896W,225.40,0.07,219.28,1,2,9,4378,87,96,109,73,291
7:34:13.0,9/21/2014,3407.7475N,11808.8896W,225.40,0.14,259.84,1,2,9,4507,84,90,105,71,278
7:34:14.0,9/21/2014,3407.7475N,11808.8896W,225.40,0.21,250.97,1,2,9,4472,84,91,105,71,279
7:34:15.0,9/21/2014,3407.7475N,11808.8896W,225.40,0.21,250.97,1,2,9,4458,85,91,106,71,280
7:34:15.0,9/21/2014,3407.7475N,11808.8896W,225.40,0.17,267.57,1,2,9,4424,85,92,106,71,282
7:34:16.0,9/21/2014,3407.7475N,11808.8896W,225.40,0.19,248.34,1,2,9,4394,87,94,108,72,287
7:34:17.0,9/21/2014,3407.7473N,11808.8896W,225.40,0.13,252.02,1,2,9,4303,89,101,112,75,301
7:34:18.0,9/21/2014,3407.7473N,11808.8896W,225.40,0.14,233.07,1,2,9,4277,90,103,114,76,305
7:34:19.0,9/21/2014,3407.7473N,11808.8896W,225.40,0.21,203.95,1,2,9,4277,90,103,114,76,306
7:34:20.0,9/21/2014,3407.7473N,11808.8896W,225.40,0.18,221.80,1,2,9,4268,92,103,115,76,306
7:34:21.0,9/21/2014,3407.7473N,11808.8896W,225.40,0.18,221.80,1,2,9,4277,90,103,114,76,306
7:34:21.0,9/21/2014,3407.7473N,11808.8896W,225.40,0.17,236.95,1,2,9,4277,90,103,114,76,306
7:34:22.0,9/21/2014,3407.7473N,11808.8896W,225.40,0.03,313.58,1,2,9,4277,90,103,114,76,306
7:34:23.0,9/21/2014,3407.7473N,11808.8896W,225.40,0.05,357.34,1,2,9,4277,90,103,114,76,306
7:34:24.0,9/21/2014,3407.7473N,11808.8896W,225.40,0.02,160.05,1,2,9,4350,89,101,113,76,303
7:34:25.0,9/21/2014,3407.7475N,11808.8896W,225.40,0.04,198.24,1,2,9,4732,79,78,97,66,253
7:34:26.0,9/21/2014,3407.7475N,11808.8906W,225.40,0.13,173.94,1,2,9,4776,77,76,95,65,248
7:34:27.0,9/21/2014,3407.7478N,11808.8906W,226.00,0.13,173.94,1,2,9,4719,76,76,94,64,247
7:34:27.0,9/21/2014,3407.7478N,11808.8906W,226.00,0.07,283.73,1,2,9,4696,78,76,95,64,248
7:34:28.0,9/21/2014,3407.7478N,11808.8906W,226.00,0.02,321.41,1,2,9,4737,77,77,95,65,249
7:34:29.0,9/21/2014,3407.7478N,11808.8906W,226.00,0.08,286.41,1,2,9,4714,78,77,96,65,250
7:34:30.0,9/21/2014,3407.7480N,11808.8906W,226.00,0.10,340.11,1,2,9,4676,78,78,96,65,252
7:34:31.0,9/21/2014,3407.7482N,11808.8906W,226.00,0.11,70.73,1,2,9,4694,79,79,97,66,254
7:34:32.0,9/21/2014,3407.7482N,11808.8906W,226.00,0.09,91.92,1,2,9,4694,79,79,97,66,254
7:34:33.0,9/21/2014,3407.7482N,11808.8906W,226.00,0.12,59.54,1,2,9,4694,79,79,97,66,255
7:34:34.0,9/21/2014,3407.7485N,11808.8906W,226.00,0.20,342.73,1,2,9,4653,80,81,99,67,259
7:34:35.0,9/21/2014,3407.7487N,11808.8906W,226.00,0.15,348.43,1,2,9,4653,80,81,99,67,259
7:34:36.0,9/21/2014,3407.7490N,11808.8906W,227.20,0.15,348.43,1,2,9,4560,82,86,102,69,270
7:34:36.0,9/21/2014,3407.7490N,11808.8906W,227.20,0.31,8.18,1,2,9,4541,82,88,103,70,273
7:34:37.0,9/21/2014,3407.7492N,11808.8906W,227.20,0.27,25.19,1,2,9,4490,84,89,104,70,275
7:34:38.0,9/21/2014,3407.7495N,11808.8906W,227.20,0.19,4.33,1,2,9,4441,85,90,105,70,278
7:34:39.0,9/21/2014,3407.7495N,11808.8906W,227.50,0.19,4.33,1,2,9,4458,85,91,106,71,281
7:34:39.0,9/21/2014,3407.7495N,11808.8906W,227.50,0.11,311.90,1,2,9,4441,85,93,107,72,283
7:34:40.0,9/21/2014,3407.7495N,11808.8906W,227.50,0.16,233.03,1,2,9,4394,87,94,108,72,286
7:34:41.0,9/21/2014,3407.7495N,11808.8906W,227.50,0.27,192.94,1,2,9,4424,86,95,108,73,288
7:34:42.0,9/21/2014,3407.7495N,11808.8906W,227.50,0.28,184.63,1,2,9,4158,108,120,133,86,353
7:34:43.0,9/21/2014,3407.7492N,11808.8906W,227.50,0.36,169.02,1,2,9,4202,106,117,131,85,347
7:34:44.0,9/21/2014,3407.7492N,11808.8906W,227.50,0.19,174.27,1,2,9,4313,93,103,116,77,309
7:34:45.0,9/21/2014,3407.7495N,11808.8906W,227.60,0.19,174.27,1,2,9,4324,91,103,115,77,307
7:34:45.0,9/21/2014,3407.7495N,11808.8906W,227.60,0.12,94.06,1,2,9,4324,91,103,115,77,307
7:34:46.0,9/21/2014,3407.7497N,11808.8906W,227.60,0.11,56.07,1,2,9,4277,90,103,114,76,306
7:34:47.0,9/21/2014,3407.7500N,11808.8906W,227.60,0.11,45.52,1,2,9,4324,91,103,115,77,306
7:34:48.0,9/21/2014,3407.7500N,11808.8896W,227.60,0.11,45.52,1,2,9,4335,90,103,114,77,306
7:34:48.0,9/21/2014,3407.7500N,11808.8896W,227.60,0.29,79.41,1,2,9,4277,90,103,114,76,306
7:34:49.0,9/21/2014,3407.7500N,11808.8896W,227.60,0.20,62.99,1,2,9,4277,90,103,114,76,306
7:34:50.0,9/21/2014,3407.7500N,11808.8896W,227.60,0.24,23.52,1,2,9,4335,90,103,114,77,306
7:34:51.0,9/21/2014,3407.7502N,11808.8896W,227.60,0.25,34.84,1,2,9,4324,91,103,115,77,306
7:34:52.0,9/21/2014,3407.7502N,11808.8896W,227.60,0.28,32.75,1,2,9,4277,90,103,114,76,306
7:34:53.0,9/21/2014,3407.7502N,11808.8896W,227.60,0.12,38.49,1,2,9,4277,90,103,114,76,306
7:34:54.0,9/21/2014,3407.7502N,11808.8896W,227.60,0.13,58.43,1,2,9,4277,90,103,114,76,306
7:34:55.0,9/21/2014,3407.7504N,11808.8896W,227.60,0.08,8.68,1,2,9,4277,90,103,114,76,306
7:34:56.0,9/21/2014,3407.7504N,11808.8896W,227.60,0.12,24.13,1,2,9,4277,90,103,114,76,306
7:34:57.0,9/21/2014,3407.7504N,11808.8896W,227.60,0.05,342.13,1,2,9,4277,90,103,114,76,306
7:34:58.0,9/21/2014,3407.7504N,11808.8896W,227.60,0.20,287.86,1,2,9,4277,90,103,114,76,306
7:34:59.0,9/21/2014,3407.7504N,11808.8896W,227.60,0.15,199.42,1,2,9,4277,90,103,114,76,306
7:35:0.0,9/21/2014,3407.7504N,11808.8896W,227.60,0.19,178.24,1,2,9,4277,90,103,114,76,306
7:35:1.0,9/21/2014,3407.7502N,11808.8896W,227.60,0.24,186.70,1,2,9,4277,90,103,114,76,306
7:35:2.0,9/21/2014,3407.7502N,11808.8896W,227.60,0.15,176.49,1,2,9,4277,90,103,114,76,306
7:35:3.0,9/21/2014,3407.7502N,11808.8896W,227.50,0.15,176.49,1,2,9,4308,91,102,114,76,305
7:35:3.0,9/21/2014,3407.7502N,11808.8896W,227.50,0.23,181.05,1,2,9,4277,90,103,114,76,305
7:35:4.0,9/21/2014,3407.7502N,11808.8896W,227.50,0.24,223.18,1,2,9,4277,90,103,114,76,306
7:35:5.0,9/21/2014,3407.7500N,11808.8906W,227.50,0.32,212.33,1,2,9,4277,90,103,114,76,306
7:35:6.0,9/21/2014,3407.7500N,11808.8906W,227.40,0.32,212.33,1,2,9,4277,90,103,114,76,306
7:35:6.0,9/21/2014,3407.7500N,11808.8906W,227.40,0.46,218.98,1,2,9,4277,90,103,114,76,306
7:35:7.0,9/21/2014,3407.7500N,11808.8906W,227.40,0.21,219.28,1,2,9,4277,90,103,114,76,306
7:35:8.0,9/21/2014,3407.7500N,11808.8906W,227.40,0.18,188.48,1,2,9,4277,90,103,114,76,306
7:35:9.0,9/21/2014,3407.7502N,11808.8906W,227.40,0.11,351.58,1,2,9,4324,91,103,115,77,307
7:35:10.0,9/21/2014,3407.7502N,11808.8906W,227.40,0.21,23.93,1,2,9,4171,108,121,134,87,356
7:35:11.0,9/21/2014,3407.7500N,11808.8906W,227.40,0.06,102.02,1,2,9,4165,110,121,135,87,356
7:35:12.0,9/21/2014,3407.7500N,11808.8906W,227.40,0.27,236.05,1,2,9,4165,110,121,135,87,356
7:35:13.0,9/21/2014,3407.7497N,11808.8916W,227.40,0.37,219.45,1,2,9,4165,110,121,135,87,356
7:35:14.0,9/21/2014,3407.7497N,11808.8916W,227.40,0.25,216.29,1,2,9,4171,108,121,134,87,356
7:35:15.0,9/21/2014,3407.7497N,11808.8916W,227.40,0.26,237.11,1,2,9,4165,110,121,135,87,356
7:35:16.0,9/21/2014,3407.7497N,11808.8916W,227.40,0.42,227.78,1,2,9,4165,110,121,135,87,356
7:35:17.0,9/21/2014,3407.7495N,11808.8916W,227.40,0.32,232.44,1,2,9,4165,110,121,135,87,356
7:35:18.0,9/21/2014,3407.7495N,11808.8916W,227.20,0.32,232.44,1,2,8,4165,110,121,135,87,357
7:35:18.0,9/21/2014,3407.7495N,11808.8916W,227.20,0.20,226.65,1,2,8,4165,110,121,135,87,357
7:35:19.0,9/21/2014,3407.7495N,11808.8916W,227.20,0.17,254.41,1,2,8,4165,110,121,135,87,356
7:35:20.0,9/21/2014,3407.7495N,11808.8916W,227.20,0.09,239.45,1,2,8,4165,110,121,135,87,356
7:35:21.0,9/21/2014,3407.7495N,11808.8916W,227.20,0.09,239.45,1,2,8,4165,110,121,135,87,357
7:35:21.0,9/21/2014,3407.7495N,11808.8916W,227.20,0.25,234.03,1,2,8,4165,110,121,135,87,356
7:35:22.0,9/21/2014,3407.7495N,11808.8916W,227.20,0.12,217.50,1,2,8,4152,109,120,134,86,353
7:35:23.0,9/21/2014,3407.7495N,11808.8916W,227.20,0.19,232.80,1,2,8,4152,109,120,134,86,355
7:35:24.0,9/21/2014,3407.7495N,11808.8916W,227.20,0.11,280.50,1,2,8,4165,110,121,135,87,357
7:35:25.0,9/21/2014,3407.7495N,11808.8925W,227.20,0.06,43.09,1,2,8,4165,110,121,135,87,357
7:35:26.0,9/21/2014,3407.7495N,11808.8925W,227.20,0.03,263.38,1,2,8,4165,110,121,135,87,357
7:35:27.0,9/21/2014,3407.7495N,11808.8925W,227.30,0.03,263.38,1,2,8,4165,110,121,135,87,357
7:35:27.0,9/21/2014,3407.7495N,11808.8925W,227.30,0.17,278.56,1,2,8,4165,110,121,135,87,357
7:35:28.0,9/21/2014,3407.7495N,11808.8925W,227.30,0.27,280.37,1,2,8,4165,110,121,135,87,357
7:35:29.0,9/21/2014,3407.7495N,11808.8925W,227.30,0.13,208.39,1,2,8,4165,110,121,135,87,357
7:35:30.0,9/21/2014,3407.7495N,11808.8925W,227.30,0.21,200.00,1,2,8,4165,110,121,135,87,357
7:35:31.0,9/21/2014,3407.7492N,11808.8925W,227.30,0.35,214.30,1,2,8,4165,110,121,135,87,357
7:35:32.0,9/21/2014,3407.7492N,11808.8925W,227.30,0.32,190.46,1,2,8,4165,110,121,135,87,357
7:35:33.0,9/21/2014,3407.7490N,11808.8925W,227.30,0.19,218.90,1,2,8,4165,110,121,135,87,357
7:35:34.0,9/21/2014,3407.7490N,11808.8925W,227.30,0.17,209.00,1,2,8,4165,110,121,135,87,357
7:35:35.0,9/21/2014,3407.7490N,11808.8925W,227.30,0.19,259.94,1,2,8,4165,110,121,135,87,357
7:35:36.0,9/21/2014,3407.7490N,11808.8925W,227.30,0.19,259.94,1,2,9,4165,110,121,135,87,357
7:35:36.0,9/21/2014,3407.7490N,11808.8925W,227.30,0.22,245.40,1,2,9,4165,110,121,135,87,357
7:35:37.0,9/21/2014,3407.7490N,11808.8925W,227.30,0.10,292.18,1,2,9,4165,110,121,135,87,357
7:35:38.0,9/21/2014,3407.7490N,11808.8925W,227.30,0.19,238.25,1,2,9,4165,110,121,135,87,357
7:35:39.0,9/21/2014,3407.7490N,11808.8925W,227.30,0.19,238.25,1,2,9,4165,110,121,135,87,357
7:35:39.0,9/21/2014,3407.7490N,11808.8925W,227.30,0.05,233.21,1,2,9,4165,110,121,135,87,357
